ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2018;150;CAMPANIA             ;207;A.S.L. SALERNO;065154;VALLO DELLA LUCANIA                     ;3.964;4.388;8.352
2018;150;CAMPANIA             ;207;A.S.L. SALERNO;065155;VALVA                                   ;800;800;1.600
2018;150;CAMPANIA             ;207;A.S.L. SALERNO;065156;VIBONATI                                ;1.632;1.685;3.317
2018;150;CAMPANIA             ;207;A.S.L. SALERNO;065157;VIETRI SUL MARE                         ;3.768;3.909;7.677
2018;150;CAMPANIA             ;207;A.S.L. SALERNO;065158;BELLIZZI                                ;6.683;6.863;13.546
2018;160;PUGLIA               ;106;ASL BR;074001;BRINDISI                                ;41.698;45.114;86.812
2018;160;PUGLIA               ;106;ASL BR;074002;CAROVIGNO                               ;8.599;8.477;17.076
2018;160;PUGLIA               ;106;ASL BR;074003;CEGLIE MESSAPICA                        ;9.361;10.277;19.638
2018;160;PUGLIA               ;106;ASL BR;074004;CELLINO SAN MARCO                       ;3.057;3.371;6.428
2018;160;PUGLIA               ;106;ASL BR;074005;CISTERNINO                              ;5.583;5.945;11.528
2018;160;PUGLIA               ;106;ASL BR;074006;ERCHIE                                  ;4.183;4.424;8.607
2018;160;PUGLIA               ;106;ASL BR;074007;FASANO                                  ;19.376;20.450;39.826
2018;160;PUGLIA               ;106;ASL BR;074008;FRANCAVILLA FONTANA                     ;17.464;18.679;36.143
2018;160;PUGLIA               ;106;ASL BR;074009;LATIANO                                 ;6.947;7.323;14.270
2018;160;PUGLIA               ;106;ASL BR;074010;MESAGNE                                 ;12.688;13.919;26.607
2018;160;PUGLIA               ;106;ASL BR;074011;ORIA                                    ;7.262;7.773;15.035
2018;160;PUGLIA               ;106;ASL BR;074012;OSTUNI                                  ;14.802;16.101;30.903
2018;160;PUGLIA               ;106;ASL BR;074013;SAN DONACI                              ;3.121;3.358;6.479
2018;160;PUGLIA               ;106;ASL BR;074014;SAN MICHELE SALENTINO                   ;3.085;3.177;6.262
2018;160;PUGLIA               ;106;ASL BR;074015;SAN PANCRAZIO SALENTINO                 ;4.760;5.044;9.804
2018;160;PUGLIA               ;106;ASL BR;074016;SAN PIETRO VERNOTICO                    ;6.348;7.063;13.411
2018;160;PUGLIA               ;106;ASL BR;074017;SAN VITO DEI NORMANNI                   ;9.263;9.824;19.087
2018;160;PUGLIA               ;106;ASL BR;074018;TORCHIAROLO                             ;2.636;2.734;5.370
2018;160;PUGLIA               ;106;ASL BR;074019;TORRE SANTA SUSANNA                     ;5.043;5.396;10.439
2018;160;PUGLIA               ;106;ASL BR;074020;VILLA CASTELLI                          ;4.602;4.648;9.250
2018;160;PUGLIA               ;112;ASL TA;073001;AVETRANA                                ;3.138;3.409;6.547
2018;160;PUGLIA               ;112;ASL TA;073002;CAROSINO                                ;3.389;3.535;6.924
2018;160;PUGLIA               ;112;ASL TA;073003;CASTELLANETA                            ;8.300;8.608;16.908
2018;160;PUGLIA               ;112;ASL TA;073004;CRISPIANO                               ;6.689;6.931;13.620
2018;160;PUGLIA               ;112;ASL TA;073005;FAGGIANO                                ;1.697;1.779;3.476
2018;160;PUGLIA               ;112;ASL TA;073006;FRAGAGNANO                              ;2.497;2.676;5.173
2018;160;PUGLIA               ;112;ASL TA;073007;GINOSA                                  ;11.105;11.210;22.315
2018;160;PUGLIA               ;112;ASL TA;073008;GROTTAGLIE                              ;15.389;16.467;31.856
2018;160;PUGLIA               ;112;ASL TA;073009;LATERZA                                 ;7.446;7.698;15.144
2018;160;PUGLIA               ;112;ASL TA;073010;LEPORANO                                ;4.080;4.063;8.143
2018;160;PUGLIA               ;112;ASL TA;073011;LIZZANO                                 ;4.837;5.030;9.867
2018;160;PUGLIA               ;112;ASL TA;073012;MANDURIA                                ;15.036;15.951;30.987
2018;160;PUGLIA               ;112;ASL TA;073013;MARTINA FRANCA                          ;23.327;25.183;48.510
2018;160;PUGLIA               ;112;ASL TA;073014;MARUGGIO                                ;2.587;2.648;5.235
2018;160;PUGLIA               ;112;ASL TA;073015;MASSAFRA                                ;16.093;16.679;32.772
2018;160;PUGLIA               ;112;ASL TA;073016;MONTEIASI                               ;2.695;2.852;5.547
2018;160;PUGLIA               ;112;ASL TA;073017;MONTEMESOLA                             ;1.840;1.923;3.763
2018;160;PUGLIA               ;112;ASL TA;073018;MONTEPARANO                             ;1.156;1.211;2.367
2018;160;PUGLIA               ;112;ASL TA;073019;MOTTOLA                                 ;7.774;8.069;15.843
2018;160;PUGLIA               ;112;ASL TA;073020;PALAGIANELLO                            ;3.792;4.020;7.812
2018;160;PUGLIA               ;112;ASL TA;073021;PALAGIANO                               ;7.986;8.052;16.038
2018;160;PUGLIA               ;112;ASL TA;073022;PULSANO                                 ;5.658;5.771;11.429
2018;160;PUGLIA               ;112;ASL TA;073023;ROCCAFORZATA                            ;887;921;1.808
2018;160;PUGLIA               ;112;ASL TA;073024;SAN GIORGIO IONICO                      ;7.257;7.732;14.989
2018;160;PUGLIA               ;112;ASL TA;073025;SAN MARZANO DI SAN GIUSEPPE             ;4.545;4.598;9.143
2018;160;PUGLIA               ;112;ASL TA;073026;SAVA                                    ;7.717;8.207;15.924
2018;160;PUGLIA               ;112;ASL TA;073027;TARANTO                                 ;93.904;102.798;196.702
2018;160;PUGLIA               ;112;ASL TA;073028;TORRICELLA                              ;2.062;2.121;4.183
2018;160;PUGLIA               ;112;ASL TA;073029;STATTE                                  ;6.773;6.958;13.731
2018;160;PUGLIA               ;113;ASL BT;110001;ANDRIA;49.266;50.405;99.671
2018;160;PUGLIA               ;113;ASL BT;110002;BARLETTA;46.871;47.693;94.564
2018;160;PUGLIA               ;113;ASL BT;110003;BISCEGLIE;27.423;27.828;55.251
2018;160;PUGLIA               ;113;ASL BT;110004;CANOSA DI PUGLIA;14.595;15.062;29.657
2018;160;PUGLIA               ;113;ASL BT;110005;MARGHERITA DI SAVOIA;5.724;5.984;11.708
2018;160;PUGLIA               ;113;ASL BT;110006;MINERVINO MURGE;4.301;4.418;8.719
2018;160;PUGLIA               ;113;ASL BT;110007;SAN FERDINANDO DI PUGLIA;6.828;6.886;13.714
2018;160;PUGLIA               ;113;ASL BT;110008;SPINAZZOLA;3.044;3.321;6.365
2018;160;PUGLIA               ;113;ASL BT;110009;TRANI;27.652;28.199;55.851
2018;160;PUGLIA               ;113;ASL BT;110010;TRINITAPOLI;7.068;7.443;14.511
2018;160;PUGLIA               ;114; ASL BA;072001;ACQUAVIVA DELLE FONTI                   ;9.936;10.587;20.523
2018;160;PUGLIA               ;114; ASL BA;072002;ADELFIA                                 ;8.244;8.578;16.822
2018;160;PUGLIA               ;114; ASL BA;072003;ALBEROBELLO                             ;5.154;5.500;10.654
2018;160;PUGLIA               ;114; ASL BA;072004;ALTAMURA                                ;34.663;36.004;70.667
2018;160;PUGLIA               ;114; ASL BA;072006;BARI                                    ;154.136;166.726;320.862
2018;160;PUGLIA               ;114; ASL BA;072008;BINETTO                                 ;1.127;1.099;2.226
2018;160;PUGLIA               ;114; ASL BA;072010;BITETTO                                 ;5.912;6.063;11.975
2018;160;PUGLIA               ;114; ASL BA;072011;BITONTO                                 ;26.844;27.782;54.626
2018;160;PUGLIA               ;114; ASL BA;072012;BITRITTO                                ;5.557;5.721;11.278
2018;160;PUGLIA               ;114; ASL BA;072014;CAPURSO                                 ;7.626;7.972;15.598
2018;160;PUGLIA               ;114; ASL BA;072015;CASAMASSIMA                             ;9.755;10.054;19.809
2018;160;PUGLIA               ;114; ASL BA;072016;CASSANO DELLE MURGE                     ;7.280;7.480;14.760
2018;160;PUGLIA               ;114; ASL BA;072017;CASTELLANA GROTTE                       ;9.458;10.112;19.570
2018;160;PUGLIA               ;114; ASL BA;072018;CELLAMARE                               ;2.860;2.966;5.826
2018;160;PUGLIA               ;114; ASL BA;072019;CONVERSANO                              ;12.842;13.333;26.175
2018;160;PUGLIA               ;114; ASL BA;072020;CORATO                                  ;23.468;24.765;48.233
2018;160;PUGLIA               ;114; ASL BA;072021;GIOIA DEL COLLE                         ;13.551;14.022;27.573
2018;160;PUGLIA               ;114; ASL BA;072022;GIOVINAZZO                              ;9.832;10.441;20.273
2018;160;PUGLIA               ;114; ASL BA;072023;GRAVINA IN PUGLIA                       ;21.752;22.064;43.816
2018;160;PUGLIA               ;114; ASL BA;072024;GRUMO APPULA                            ;6.370;6.268;12.638
2018;160;PUGLIA               ;114; ASL BA;072025;LOCOROTONDO                             ;6.895;7.291;14.186
2018;160;PUGLIA               ;114; ASL BA;072027;MODUGNO                                 ;18.738;19.465;38.203
2018;160;PUGLIA               ;114; ASL BA;072028;MOLA DI BARI                            ;12.525;12.786;25.311
2018;160;PUGLIA               ;114; ASL BA;072029;MOLFETTA                                ;28.767;30.524;59.291
2018;160;PUGLIA               ;114; ASL BA;072030;MONOPOLI                                ;23.811;25.011;48.822
2018;160;PUGLIA               ;114; ASL BA;072031;NOCI                                    ;9.249;9.796;19.045
2018;160;PUGLIA               ;114; ASL BA;072032;NOICATTARO                              ;13.063;13.259;26.322
2018;160;PUGLIA               ;114; ASL BA;072033;PALO DEL COLLE                          ;10.521;10.777;21.298
2018;160;PUGLIA               ;114; ASL BA;072034;POGGIORSINI                             ;799;673;1.472
2018;160;PUGLIA               ;114; ASL BA;072035;POLIGNANO A MARE                        ;8.758;9.167;17.925
2018;160;PUGLIA               ;114; ASL BA;072036;PUTIGNANO                               ;13.008;13.592;26.600
2018;160;PUGLIA               ;114; ASL BA;072037;RUTIGLIANO                              ;9.176;9.356;18.532
2018;160;PUGLIA               ;114; ASL BA;072038;RUVO DI PUGLIA                          ;12.359;12.921;25.280
2018;160;PUGLIA               ;114; ASL BA;072039;SAMMICHELE DI BARI                      ;3.070;3.266;6.336
2018;160;PUGLIA               ;114; ASL BA;072040;SANNICANDRO DI BARI                     ;5.064;4.819;9.883
2018;160;PUGLIA               ;114; ASL BA;072041;SANTERAMO IN COLLE                      ;13.066;13.373;26.439
2018;160;PUGLIA               ;114; ASL BA;072043;TERLIZZI                                ;13.370;13.513;26.883
2018;160;PUGLIA               ;114; ASL BA;072044;TORITTO                                 ;4.043;4.183;8.226
2018;160;PUGLIA               ;114; ASL BA;072046;TRIGGIANO                               ;13.211;13.964;27.175
2018;160;PUGLIA               ;114; ASL BA;072047;TURI                                    ;6.335;6.703;13.038
2018;160;PUGLIA               ;114; ASL BA;072048;VALENZANO                               ;8.661;9.162;17.823
2018;160;PUGLIA               ;115; ASL FG;071001;ACCADIA                                 ;1.120;1.187;2.307
2018;160;PUGLIA               ;115; ASL FG;071002;ALBERONA                                ;449;476;925
2018;160;PUGLIA               ;115; ASL FG;071003;ANZANO DI PUGLIA                        ;576;641;1.217
2018;160;PUGLIA               ;115; ASL FG;071004;APRICENA                                ;6.457;6.653;13.110
2018;160;PUGLIA               ;115; ASL FG;071005;ASCOLI SATRIANO                         ;3.091;3.050;6.141
2018;160;PUGLIA               ;115; ASL FG;071006;BICCARI                                 ;1.344;1.376;2.720
2018;160;PUGLIA               ;115; ASL FG;071007;BOVINO                                  ;1.564;1.642;3.206
2018;160;PUGLIA               ;115; ASL FG;071008;CAGNANO VARANO                          ;3.521;3.586;7.107
2018;160;PUGLIA               ;115; ASL FG;071009;CANDELA                                 ;1.397;1.360;2.757
2018;160;PUGLIA               ;115; ASL FG;071010;CARAPELLE                               ;3.299;3.316;6.615
2018;160;PUGLIA               ;115; ASL FG;071011;CARLANTINO                              ;476;481;957
2018;160;PUGLIA               ;115; ASL FG;071012;CARPINO                                 ;2.024;2.060;4.084
2018;160;PUGLIA               ;115; ASL FG;071013;CASALNUOVO MONTEROTARO                  ;712;750;1.462
2018;160;PUGLIA               ;115; ASL FG;071014;CASALVECCHIO DI PUGLIA                  ;898;907;1.805
2018;160;PUGLIA               ;115; ASL FG;071015;CASTELLUCCIO DEI SAURI                  ;1.060;1.072;2.132
2018;160;PUGLIA               ;115; ASL FG;071016;CASTELLUCCIO VALMAGGIORE                ;608;639;1.247
2018;160;PUGLIA               ;115; ASL FG;071017;CASTELNUOVO DELLA DAUNIA                ;656;709;1.365
2018;160;PUGLIA               ;115; ASL FG;071018;CELENZA VALFORTORE                      ;725;783;1.508
2018;160;PUGLIA               ;115; ASL FG;071019;CELLE DI SAN VITO                       ;83;76;159
2018;160;PUGLIA               ;115; ASL FG;071020;CERIGNOLA                               ;28.997;29.638;58.635
2018;160;PUGLIA               ;115; ASL FG;071021;CHIEUTI                                 ;823;833;1.656
2018;160;PUGLIA               ;115; ASL FG;071022;DELICETO                                ;1.831;1.889;3.720
2018;160;PUGLIA               ;115; ASL FG;071023;FAETO                                   ;299;322;621
2018;160;PUGLIA               ;115; ASL FG;071024;FOGGIA                                  ;73.520;77.683;151.203
2018;160;PUGLIA               ;115; ASL FG;071025;ISCHITELLA                              ;2.182;2.202;4.384
2018;160;PUGLIA               ;115; ASL FG;071026;ISOLE TREMITI                           ;274;201;475
2018;160;PUGLIA               ;115; ASL FG;071027;LESINA                                  ;3.142;3.172;6.314
2018;160;PUGLIA               ;115; ASL FG;071028;LUCERA                                  ;16.021;16.868;32.889
2018;160;PUGLIA               ;115; ASL FG;071029;MANFREDONIA                             ;28.196;28.542;56.738
2018;160;PUGLIA               ;115; ASL FG;071031;MATTINATA                               ;3.061;3.154;6.215
2018;160;PUGLIA               ;115; ASL FG;071032;MONTELEONE DI PUGLIA                    ;512;492;1.004
2018;160;PUGLIA               ;115; ASL FG;071033;MONTE SANT'ANGELO                       ;5.919;6.243;12.162
2018;160;PUGLIA               ;115; ASL FG;071034;MOTTA MONTECORVINO                      ;325;370;695
2018;160;PUGLIA               ;115; ASL FG;071035;ORSARA DI PUGLIA                        ;1.312;1.340;2.652
2018;160;PUGLIA               ;115; ASL FG;071036;ORTA NOVA                               ;8.730;8.854;17.584
2018;160;PUGLIA               ;115; ASL FG;071037;PANNI                                   ;358;391;749
2018;160;PUGLIA               ;115; ASL FG;071038;PESCHICI                                ;2.255;2.233;4.488
2018;160;PUGLIA               ;115; ASL FG;071039;PIETRAMONTECORVINO                      ;1.274;1.367;2.641
2018;160;PUGLIA               ;115; ASL FG;071040;POGGIO IMPERIALE                        ;1.303;1.337;2.640
2018;160;PUGLIA               ;115; ASL FG;071041;RIGNANO GARGANICO                       ;950;1.044;1.994
2018;160;PUGLIA               ;115; ASL FG;071042;ROCCHETTA SANT'ANTONIO                  ;887;927;1.814
2018;160;PUGLIA               ;115; ASL FG;071043;RODI GARGANICO                          ;1.791;1.828;3.619
2018;160;PUGLIA               ;115; ASL FG;071044;ROSETO VALFORTORE                       ;510;556;1.066
2018;160;PUGLIA               ;115; ASL FG;071046;SAN GIOVANNI ROTONDO                    ;13.238;13.870;27.108
2018;160;PUGLIA               ;115; ASL FG;071047;SAN MARCO IN LAMIS                      ;6.536;6.861;13.397
2018;160;PUGLIA               ;115; ASL FG;071048;SAN MARCO LA CATOLA                     ;483;480;963
2018;160;PUGLIA               ;115; ASL FG;071049;SANNICANDRO GARGANICO                   ;7.257;7.806;15.063
2018;160;PUGLIA               ;115; ASL FG;071050;SAN PAOLO DI CIVITATE                   ;2.787;2.924;5.711
2018;160;PUGLIA               ;115; ASL FG;071051;SAN SEVERO                              ;25.476;26.950;52.426
2018;160;PUGLIA               ;115; ASL FG;071052;SANT'AGATA DI PUGLIA                    ;928;968;1.896
2018;160;PUGLIA               ;115; ASL FG;071053;SERRACAPRIOLA                           ;1.870;2.007;3.877
2018;160;PUGLIA               ;115; ASL FG;071054;STORNARA                                ;2.897;2.880;5.777
2018;160;PUGLIA               ;115; ASL FG;071055;STORNARELLA                             ;2.594;2.712;5.306
2018;160;PUGLIA               ;115; ASL FG;071056;TORREMAGGIORE                           ;8.375;8.603;16.978
2018;160;PUGLIA               ;115; ASL FG;071058;TROIA                                   ;3.409;3.626;7.035
2018;160;PUGLIA               ;115; ASL FG;071059;VICO DEL GARGANO                        ;3.711;3.928;7.639
2018;160;PUGLIA               ;115; ASL FG;071060;VIESTE                                  ;6.927;6.980;13.907
2018;160;PUGLIA               ;115; ASL FG;071061;VOLTURARA APPULA                        ;182;226;408
2018;160;PUGLIA               ;115; ASL FG;071062;VOLTURINO                               ;803;881;1.684
2018;160;PUGLIA               ;115; ASL FG;071063;ORDONA                                  ;1.432;1.408;2.840
2018;160;PUGLIA               ;115; ASL FG;071064;ZAPPONETA                               ;1.733;1.653;3.386
2018;160;PUGLIA               ;116; ASL LE;075001;ACQUARICA DEL CAPO                      ;2.227;2.410;4.637
2018;160;PUGLIA               ;116; ASL LE;075002;ALESSANO                                ;3.079;3.321;6.400
2018;160;PUGLIA               ;116; ASL LE;075003;ALEZIO                                  ;2.694;2.935;5.629
2018;160;PUGLIA               ;116; ASL LE;075004;ALLISTE                                 ;3.193;3.500;6.693
2018;160;PUGLIA               ;116; ASL LE;075005;ANDRANO                                 ;2.329;2.462;4.791
2018;160;PUGLIA               ;116; ASL LE;075006;ARADEO                                  ;4.441;4.817;9.258
2018;160;PUGLIA               ;116; ASL LE;075007;ARNESANO                                ;2.011;2.042;4.053
2018;160;PUGLIA               ;116; ASL LE;075008;BAGNOLO DEL SALENTO                     ;884;934;1.818
2018;160;PUGLIA               ;116; ASL LE;075009;BOTRUGNO                                ;1.284;1.435;2.719
2018;160;PUGLIA               ;116; ASL LE;075010;CALIMERA                                ;3.238;3.690;6.928
2018;160;PUGLIA               ;116; ASL LE;075011;CAMPI SALENTINA                         ;4.900;5.387;10.287
2018;160;PUGLIA               ;116; ASL LE;075012;CANNOLE                                 ;830;845;1.675
2018;160;PUGLIA               ;116; ASL LE;075013;CAPRARICA DI LECCE                      ;1.139;1.272;2.411
2018;160;PUGLIA               ;116; ASL LE;075014;CARMIANO                                ;5.843;6.191;12.034
2018;160;PUGLIA               ;116; ASL LE;075015;CARPIGNANO SALENTINO                    ;1.842;1.891;3.733
2018;160;PUGLIA               ;116; ASL LE;075016;CASARANO                                ;9.510;10.466;19.976
2018;160;PUGLIA               ;116; ASL LE;075017;CASTRI DI LECCE                         ;1.407;1.457;2.864
2018;160;PUGLIA               ;116; ASL LE;075018;CASTRIGNANO DE' GRECI                   ;1.881;2.014;3.895
2018;160;PUGLIA               ;116; ASL LE;075019;CASTRIGNANO DEL CAPO                    ;2.484;2.673;5.157
2018;160;PUGLIA               ;116; ASL LE;075020;CAVALLINO                               ;6.155;6.674;12.829
2018;160;PUGLIA               ;116; ASL LE;075021;COLLEPASSO                              ;2.836;3.049;5.885
2018;160;PUGLIA               ;116; ASL LE;075022;COPERTINO                               ;11.594;12.315;23.909
2018;160;PUGLIA               ;116; ASL LE;075023;CORIGLIANO D'OTRANTO                    ;2.716;3.041;5.757
2018;160;PUGLIA               ;116; ASL LE;075024;CORSANO                                 ;2.676;2.708;5.384
2018;160;PUGLIA               ;116; ASL LE;075025;CURSI                                   ;2.013;2.087;4.100
2018;160;PUGLIA               ;116; ASL LE;075026;CUTROFIANO                              ;4.269;4.677;8.946
2018;160;PUGLIA               ;116; ASL LE;075027;DISO                                    ;1.397;1.548;2.945
2018;160;PUGLIA               ;116; ASL LE;075028;GAGLIANO DEL CAPO                       ;2.483;2.621;5.104
2018;160;PUGLIA               ;116; ASL LE;075029;GALATINA                                ;12.754;13.994;26.748
2018;160;PUGLIA               ;116; ASL LE;075030;GALATONE                                ;7.414;8.005;15.419
2018;160;PUGLIA               ;116; ASL LE;075031;GALLIPOLI                               ;9.874;10.531;20.405
2018;160;PUGLIA               ;116; ASL LE;075032;GIUGGIANELLO                            ;575;601;1.176
2018;160;PUGLIA               ;116; ASL LE;075033;GIURDIGNANO                             ;958;988;1.946
2018;160;PUGLIA               ;116; ASL LE;075034;GUAGNANO                                ;2.693;2.942;5.635
2018;160;PUGLIA               ;116; ASL LE;075035;LECCE                                   ;45.020;50.249;95.269
2018;160;PUGLIA               ;116; ASL LE;075036;LEQUILE                                 ;4.185;4.458;8.643
2018;160;PUGLIA               ;116; ASL LE;075037;LEVERANO                                ;6.835;7.182;14.017
2018;160;PUGLIA               ;116; ASL LE;075038;LIZZANELLO                              ;5.853;6.081;11.934
2018;160;PUGLIA               ;116; ASL LE;075039;MAGLIE                                  ;6.623;7.543;14.166
2018;160;PUGLIA               ;116; ASL LE;075040;MARTANO                                 ;4.286;4.719;9.005
2018;160;PUGLIA               ;116; ASL LE;075041;MARTIGNANO                              ;814;830;1.644
2018;160;PUGLIA               ;116; ASL LE;075042;MATINO                                  ;5.522;5.885;11.407
2018;160;PUGLIA               ;116; ASL LE;075043;MELENDUGNO                              ;4.911;5.097;10.008
2018;160;PUGLIA               ;116; ASL LE;075044;MELISSANO                               ;3.393;3.671;7.064
2018;160;PUGLIA               ;116; ASL LE;075045;MELPIGNANO                              ;1.072;1.139;2.211
2018;160;PUGLIA               ;116; ASL LE;075046;MIGGIANO                                ;1.639;1.837;3.476
2018;160;PUGLIA               ;116; ASL LE;075047;MINERVINO DI LECCE                      ;1.680;1.911;3.591
2018;160;PUGLIA               ;116; ASL LE;075048;MONTERONI DI LECCE                      ;6.756;7.138;13.894
2018;160;PUGLIA               ;116; ASL LE;075049;MONTESANO SALENTINO                     ;1.306;1.357;2.663
2018;160;PUGLIA               ;116; ASL LE;075050;MORCIANO DI LEUCA                       ;1.490;1.740;3.230
2018;160;PUGLIA               ;116; ASL LE;075051;MURO LECCESE                            ;2.366;2.555;4.921
2018;160;PUGLIA               ;116; ASL LE;075052;NARDO'                                  ;14.971;16.373;31.344
2018;160;PUGLIA               ;116; ASL LE;075053;NEVIANO                                 ;2.464;2.737;5.201
2018;160;PUGLIA               ;116; ASL LE;075054;NOCIGLIA                                ;1.057;1.198;2.255
2018;160;PUGLIA               ;116; ASL LE;075055;NOVOLI                                  ;3.785;4.181;7.966
2018;160;PUGLIA               ;116; ASL LE;075056;ORTELLE                                 ;1.187;1.182;2.369
2018;160;PUGLIA               ;116; ASL LE;075057;OTRANTO                                 ;2.853;3.045;5.898
2018;160;PUGLIA               ;116; ASL LE;075058;PALMARIGGI                              ;719;737;1.456
2018;160;PUGLIA               ;116; ASL LE;075059;PARABITA                                ;4.248;4.668;8.916
2018;160;PUGLIA               ;116; ASL LE;075060;PATU'                                   ;813;891;1.704
2018;160;PUGLIA               ;116; ASL LE;075061;POGGIARDO                               ;2.789;3.130;5.919
2018;160;PUGLIA               ;116; ASL LE;075062;PRESICCE                                ;2.459;2.763;5.222
2018;160;PUGLIA               ;116; ASL LE;075063;RACALE                                  ;5.343;5.634;10.977
2018;160;PUGLIA               ;116; ASL LE;075064;RUFFANO                                 ;4.657;5.041;9.698
2018;160;PUGLIA               ;116; ASL LE;075065;SALICE SALENTINO                        ;3.901;4.249;8.150
2018;160;PUGLIA               ;116; ASL LE;075066;SALVE                                   ;2.163;2.409;4.572
2018;160;PUGLIA               ;116; ASL LE;075067;SANARICA                                ;709;769;1.478
2018;160;PUGLIA               ;116; ASL LE;075068;SAN CESARIO DI LECCE                    ;3.887;4.237;8.124
2018;160;PUGLIA               ;116; ASL LE;075069;SAN DONATO DI LECCE                     ;2.646;3.007;5.653
2018;160;PUGLIA               ;116; ASL LE;075070;SANNICOLA                               ;2.797;3.039;5.836
2018;160;PUGLIA               ;116; ASL LE;075071;SAN PIETRO IN LAMA                      ;1.649;1.840;3.489
2018;160;PUGLIA               ;116; ASL LE;075072;SANTA CESAREA TERME                     ;1.447;1.580;3.027
2018;160;PUGLIA               ;116; ASL LE;075073;SCORRANO                                ;3.385;3.545;6.930
2018;160;PUGLIA               ;116; ASL LE;075074;SECLI'                                  ;893;980;1.873
2018;160;PUGLIA               ;116; ASL LE;075075;SOGLIANO CAVOUR                         ;1.973;2.058;4.031
2018;160;PUGLIA               ;116; ASL LE;075076;SOLETO                                  ;2.539;2.817;5.356
2018;160;PUGLIA               ;116; ASL LE;075077;SPECCHIA                                ;2.292;2.460;4.752
2018;160;PUGLIA               ;116; ASL LE;075078;SPONGANO                                ;1.734;1.918;3.652
2018;160;PUGLIA               ;116; ASL LE;075079;SQUINZANO                               ;6.746;7.272;14.018
2018;160;PUGLIA               ;116; ASL LE;075080;STERNATIA                               ;1.042;1.200;2.242
2018;160;PUGLIA               ;116; ASL LE;075081;SUPERSANO                               ;2.143;2.199;4.342
2018;160;PUGLIA               ;116; ASL LE;075082;SURANO                                  ;756;859;1.615
2018;160;PUGLIA               ;116; ASL LE;075083;SURBO                                   ;7.389;7.709;15.098
2018;160;PUGLIA               ;116; ASL LE;075084;TAURISANO                               ;5.631;6.095;11.726
2018;160;PUGLIA               ;116; ASL LE;075085;TAVIANO                                 ;5.684;6.222;11.906
2018;160;PUGLIA               ;116; ASL LE;075086;TIGGIANO                                ;1.434;1.438;2.872
2018;160;PUGLIA               ;116; ASL LE;075087;TREPUZZI                                ;6.882;7.487;14.369
2018;160;PUGLIA               ;116; ASL LE;075088;TRICASE                                 ;8.421;9.000;17.421
2018;160;PUGLIA               ;116; ASL LE;075089;TUGLIE                                  ;2.475;2.732;5.207
2018;160;PUGLIA               ;116; ASL LE;075090;UGENTO                                  ;5.951;6.395;12.346
2018;160;PUGLIA               ;116; ASL LE;075091;UGGIANO LA CHIESA                       ;2.066;2.315;4.381
2018;160;PUGLIA               ;116; ASL LE;075092;VEGLIE                                  ;6.658;7.172;13.830
2018;160;PUGLIA               ;116; ASL LE;075093;VERNOLE                                 ;3.391;3.645;7.036
2018;160;PUGLIA               ;116; ASL LE;075094;ZOLLINO                                 ;918;1.006;1.924
2018;160;PUGLIA               ;116; ASL LE;075095;SAN CASSIANO                            ;996;1.012;2.008
2018;160;PUGLIA               ;116; ASL LE;075096;CASTRO                                  ;1.110;1.258;2.368
2018;160;PUGLIA               ;116; ASL LE;075097;PORTO CESAREO                           ;3.144;3.144;6.288
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076001;ABRIOLA                                 ;683;746;1.429
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076002;ACERENZA                                ;1.153;1.165;2.318
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076003;ALBANO DI LUCANIA                       ;721;680;1.401
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076004;ANZI                                    ;775;844;1.619
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076005;ARMENTO                                 ;284;309;593
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076006;ATELLA                                  ;1.917;1.958;3.875
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076007;AVIGLIANO                               ;5.450;5.771;11.221
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076008;BALVANO                                 ;936;873;1.809
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076009;BANZI                                   ;659;646;1.305
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076010;BARAGIANO                               ;1.276;1.334;2.610
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076011;BARILE                                  ;1.322;1.403;2.725
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076012;BELLA                                   ;2.491;2.504;4.995
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076013;BRIENZA                                 ;2.015;1.988;4.003
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076014;BRINDISI MONTAGNA                       ;444;415;859
